SourceFile,ExtractTimestamp,PlanetFormID,PlanetEditorID,PlanetName,BodyType,StarSystemID,SystemName,ParentPlanetID,PlanetID,PlanetNotLandable,OceanWorld,SolarArrayPower,WindTurbinePower,PlanetaryHabitationRank
Starfield.esm,2026-09-04 12:50:50,0005DFE1,KhayyamIIIPlanetData,Khayyam III,Planet,65150,Khayyam,0,3,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005DFE0,KhayyamII-aPlanetData,Khayyam II-a,Moon,65150,Khayyam,2,9,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFDF,KhayyamIIPlanetData,Khayyam II,Planet,65150,Khayyam,0,2,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005DFDE,KhayyamI-aPlanetData,Khayyam I-a,Moon,65150,Khayyam,1,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DFDD,KhayyamIPlanetData,Khayyam I,Planet,65150,Khayyam,0,1,0,0,8,10,1
Starfield.esm,2026-09-04 12:50:50,0005DFD9,PyraasVIII-aPlanetData,Pyraas VIII-a,Moon,68415,Pyraas,8,18,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005DFD8,PyraasVIII-bPlanetData,Pyraas VIII-b,Moon,68415,Pyraas,8,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFD7,PyraasVIII-dPlanetData,Pyraas VIII-d,Moon,68415,Pyraas,8,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFD6,PyraasVIII-cPlanetData,Pyraas VIII-c,Moon,68415,Pyraas,8,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFD5,PyraasVIIIPlanetData,Pyraas VIII,Planet,68415,Pyraas,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DFD4,PyraasVII-bPlanetData,Pyraas VII-b,Moon,68415,Pyraas,7,14,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005DFD3,PyraasVII-aPlanetData,Pyraas VII-a,Moon,68415,Pyraas,7,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFD2,PyraasVIIPlanetData,Pyraas VII,Planet,68415,Pyraas,0,7,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFD1,PyraasVI-bPlanetData,Pyraas VI-b,Moon,68415,Pyraas,6,22,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFD0,PyraasVI-dPlanetData,Pyraas VI-d,Moon,68415,Pyraas,6,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFCF,PyraasVI-cPlanetData,Pyraas VI-c,Moon,68415,Pyraas,6,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFCE,PyraasVI-aPlanetData,Pyraas VI-a,Moon,68415,Pyraas,6,19,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005DFCD,PyraasVIPlanetData,Pyraas VI,Planet,68415,Pyraas,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DFCC,PyraasVPlanetData,Pyraas V,Planet,68415,Pyraas,0,5,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DFCB,PyraasIVPlanetData,Pyraas IV,Planet,68415,Pyraas,0,4,0,0,4,10,0
Starfield.esm,2026-09-04 12:50:50,0005DFCA,PyraasIII-aPlanetData,Pyraas III-a,Moon,68415,Pyraas,3,12,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFC9,PyraasIII-bPlanetData,Pyraas III-b,Moon,68415,Pyraas,3,23,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFC8,PyraasIIIPlanetData,Pyraas III,Planet,68415,Pyraas,0,3,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005DFC7,PyraasII-aPlanetData,Pyraas II-a,Moon,68415,Pyraas,2,11,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFC6,PyraasIIPlanetData,Pyraas II,Planet,68415,Pyraas,0,2,0,0,6,10,0
Starfield.esm,2026-09-04 12:50:50,0005DFC5,PyraasIPlanetData,Pyraas I,Planet,68415,Pyraas,0,1,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFC2,BelVIIPlanetData,Bel VII,Planet,69192,Bel,0,7,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFC1,BelVIPlanetData,Bel VI,Planet,69192,Bel,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DFC0,BelV-aPlanetData,Bel V-a,Moon,69192,Bel,5,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFBF,BelVPlanetData,Bel V,Planet,69192,Bel,0,5,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFBE,BelIV-ePlanetData,Bel IV-e,Moon,69192,Bel,4,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFBD,BelIV-aPlanetData,Bel IV-a,Moon,69192,Bel,4,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFBC,BelIV-dPlanetData,Bel IV-d,Moon,69192,Bel,4,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFBB,BelIV-bPlanetData,Bel IV-b,Moon,69192,Bel,4,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFBA,BelIV-cPlanetData,Bel IV-c,Moon,69192,Bel,4,15,0,0,6,3,3
Starfield.esm,2026-09-04 12:50:50,0005DFB9,BelIVPlanetData,Bel IV,Planet,69192,Bel,0,4,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DFB8,BelIII-cPlanetData,Bel III-c,Moon,69192,Bel,3,13,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFB7,BelIII-bPlanetData,Bel III-b,Moon,69192,Bel,3,12,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFB6,BelIII-aPlanetData,Bel III-a,Moon,69192,Bel,3,11,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFB5,BelIIIPlanetData,Bel III,Planet,69192,Bel,0,3,0,0,4,10,0
Starfield.esm,2026-09-04 12:50:50,0005DFB4,BelII-aPlanetData,Bel II-a,Moon,69192,Bel,2,10,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005DFB3,BelIIPlanetData,Bel II,Planet,69192,Bel,0,2,0,0,4,10,3
Starfield.esm,2026-09-04 12:50:50,0005DFB2,BelI-aPlanetData,Bel I-a,Moon,69192,Bel,1,9,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFB1,BelIPlanetData,Bel I,Planet,69192,Bel,0,1,0,0,6,3,3
Starfield.esm,2026-09-04 12:50:50,0005DFAE,RanaIX-aPlanetData,Rana IX-a,Moon,69766,Rana,9,25,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFAD,RanaIX-bPlanetData,Rana IX-b,Moon,69766,Rana,9,24,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFAC,RanaIXPlanetData,Rana IX,Planet,69766,Rana,0,9,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DFAB,RanaVIIIPlanetData,Rana VIII,Planet,69766,Rana,0,8,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFAA,RanaVII-aPlanetData,Rana VII-a,Moon,69766,Rana,7,23,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFA9,RanaVII-bPlanetData,Rana VII-b,Moon,69766,Rana,7,22,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFA8,RanaVIIPlanetData,Rana VII,Planet,69766,Rana,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DFA7,RanaVI-dPlanetData,Rana VI-d,Moon,69766,Rana,6,21,0,0,2,6,1
Starfield.esm,2026-09-04 12:50:50,0005DFA6,RanaVI-ePlanetData,Rana VI-e,Moon,69766,Rana,6,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFA5,RanaVI-cPlanetData,Rana VI-c,Moon,69766,Rana,6,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DFA4,RanaVI-bPlanetData,Rana VI-b,Moon,69766,Rana,6,18,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005DFA3,RanaVI-aPlanetData,Rana VI-a,Moon,69766,Rana,6,17,0,0,4,3,3
Starfield.esm,2026-09-04 12:50:50,0005DFA2,RanaVIPlanetData,Rana VI,Planet,69766,Rana,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DFA1,RanaV-aPlanetData,Rana V-a,Moon,69766,Rana,5,16,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DFA0,RanaVPlanetData,Rana V,Planet,69766,Rana,0,5,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF9F,RanaIVPlanetData,Rana IV,Planet,69766,Rana,0,4,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF9E,RanaIII-aPlanetData,Rana III-a,Moon,69766,Rana,3,15,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF9D,RanaIIIPlanetData,Rana III,Planet,69766,Rana,0,3,0,0,6,10,0
Starfield.esm,2026-09-04 12:50:50,0005DF9C,RanaII-aPlanetData,Rana II-a,Moon,69766,Rana,2,14,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF9B,RanaIIPlanetData,Rana II,Planet,69766,Rana,0,2,0,0,8,10,2
Starfield.esm,2026-09-04 12:50:50,0005DF9A,RanaI-aPlanetData,Rana I-a,Moon,69766,Rana,1,13,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF99,RanaI-cPlanetData,Rana I-c,Moon,69766,Rana,1,12,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF98,RanaI-bPlanetData,Rana I-b,Moon,69766,Rana,1,11,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF97,RanaIPlanetData,Rana I,Planet,69766,Rana,0,1,0,0,8,6,1
Starfield.esm,2026-09-04 12:50:50,0005DF94,StrixVI-bPlanetData,Strix VI-b,Moon,72407,Strix,6,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF93,StrixVI-cPlanetData,Strix VI-c,Moon,72407,Strix,6,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF92,StrixVI-aPlanetData,Strix VI-a,Moon,72407,Strix,6,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF91,StrixVIPlanetData,Strix VI,Planet,72407,Strix,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF90,StrixVPlanetData,Strix V,Planet,72407,Strix,0,5,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF8F,StrixIV-aPlanetData,Strix IV-a,Moon,72407,Strix,4,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF8E,StrixIVPlanetData,Strix IV,Planet,72407,Strix,0,4,0,0,2,10,3
Starfield.esm,2026-09-04 12:50:50,0005DF8D,StrixIII-bPlanetData,Strix III-b,Moon,72407,Strix,3,13,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF8C,StrixIII-aPlanetData,Strix III-a,Moon,72407,Strix,3,12,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005DF8B,StrixIII-cPlanetData,Strix III-c,Moon,72407,Strix,3,11,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF8A,StrixIII-dPlanetData,Strix III-d,Moon,72407,Strix,3,10,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF89,StrixIIIPlanetData,Strix III,Planet,72407,Strix,0,3,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF88,StrixIIPlanetData,Strix II,Planet,72407,Strix,0,2,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF87,StrixI-aPlanetData,Strix I-a,Moon,72407,Strix,1,8,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF86,StrixIPlanetData,Strix I,Planet,72407,Strix,0,1,0,0,6,10,0
Starfield.esm,2026-09-04 12:50:50,0005DF83,DecaranIXPlanetData,Decaran IX,Planet,119105,Decaran,0,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF82,DecaranVIII-bPlanetData,Decaran VIII-b,Moon,119105,Decaran,8,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF81,DecaranVIII-aPlanetData,Decaran VIII-a,Moon,119105,Decaran,8,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF80,DecaranVIIIPlanetData,Decaran VIII,Planet,119105,Decaran,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF7F,DecaranVII-bPlanetData,Decaran VII-b,Moon,119105,Decaran,7,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF7E,DecaranVII-aPlanetData,Decaran VII-a,Moon,119105,Decaran,7,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF7D,DecaranVIIPlanetData,Decaran VII,Planet,119105,Decaran,0,7,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF7C,DecaranVI-aPlanetData,Decaran VI-a,Moon,119105,Decaran,6,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF7B,DecaranVIPlanetData,Decaran VI,Planet,119105,Decaran,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF7A,DecaranV-bPlanetData,Decaran V-b,Moon,119105,Decaran,5,12,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF79,DecaranV-aPlanetData,Decaran V-a,Moon,119105,Decaran,5,11,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF78,DecaranVPlanetData,Decaran V,Planet,119105,Decaran,0,5,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF77,DecaranIVPlanetData,Decaran IV,Planet,119105,Decaran,0,4,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF76,DecaranIIIPlanetData,Decaran III,Planet,119105,Decaran,0,3,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF75,DecaranIIPlanetData,Decaran II,Planet,119105,Decaran,0,2,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF74,DecaranIPlanetData,Decaran I,Planet,119105,Decaran,0,1,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF71,NikolaX-aPlanetData,Nikola X-a,Moon,119217,Nikola,10,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF70,NikolaXPlanetData,Nikola X,Planet,119217,Nikola,0,10,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF6F,NikolaIXPlanetData,Nikola IX,Planet,119217,Nikola,0,9,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF6E,NikolaVIII-aPlanetData,Nikola VIII-a,Moon,119217,Nikola,8,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF6D,NikolaVIIIPlanetData,Nikola VIII,Planet,119217,Nikola,0,8,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF6C,NikolaVII-aPlanetData,Nikola VII-a,Moon,119217,Nikola,7,19,0,0,4,3,3
Starfield.esm,2026-09-04 12:50:50,0005DF6B,NikolaVIIPlanetData,Nikola VII,Planet,119217,Nikola,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF6A,NikolaVI-bPlanetData,Nikola VI-b,Moon,119217,Nikola,6,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF69,NikolaVI-aPlanetData,Nikola VI-a,Moon,119217,Nikola,6,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF68,NikolaVIPlanetData,Nikola VI,Planet,119217,Nikola,0,6,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF67,NikolaVPlanetData,Nikola V,Planet,119217,Nikola,0,5,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF66,NikolaIV-aPlanetData,Nikola IV-a,Moon,119217,Nikola,4,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF65,NikolaIVPlanetData,Nikola IV,Planet,119217,Nikola,0,4,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF64,NikolaIII-bPlanetData,Nikola III-b,Moon,119217,Nikola,3,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF63,NikolaIII-aPlanetData,Nikola III-a,Moon,119217,Nikola,3,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF62,NikolaIIIPlanetData,Nikola III,Planet,119217,Nikola,0,3,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF61,NikolaII-aPlanetData,Nikola II-a,Moon,119217,Nikola,2,12,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF60,NikolaIIPlanetData,Nikola II,Planet,119217,Nikola,0,2,0,0,2,6,1
Starfield.esm,2026-09-04 12:50:50,0005DF5F,NikolaIPlanetData,Nikola I,Planet,119217,Nikola,0,1,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005DF5C,ZelaznyVIII-dPlanetData,Zelazny VIII-d,Moon,59092,Zelazny,8,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF5B,ZelaznyVIII-aPlanetData,Zelazny VIII-a,Moon,59092,Zelazny,8,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF5A,ZelaznyVIII-cPlanetData,Zelazny VIII-c,Moon,59092,Zelazny,8,17,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF59,ZelaznyVIII-bPlanetData,Zelazny VIII-b,Moon,59092,Zelazny,8,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF58,ZelaznyVIII-ePlanetData,Zelazny VIII-e,Moon,59092,Zelazny,8,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF57,ZelaznyVIIIPlanetData,Zelazny VIII,Planet,59092,Zelazny,0,8,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF56,ZelaznyVII-bPlanetData,Zelazny VII-b,Moon,59092,Zelazny,7,14,0,0,2,3,1
Starfield.esm,2026-09-04 12:50:50,0005DF55,ZelaznyVII-aPlanetData,Zelazny VII-a,Moon,59092,Zelazny,7,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF54,ZelaznyVII-cPlanetData,Zelazny VII-c,Moon,59092,Zelazny,7,12,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF53,ZelaznyVII-dPlanetData,Zelazny VII-d,Moon,59092,Zelazny,7,11,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005DF52,ZelaznyVIIPlanetData,Zelazny VII,Planet,59092,Zelazny,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF51,ZelaznyVIPlanetData,Zelazny VI,Planet,59092,Zelazny,0,6,0,0,4,10,0
Starfield.esm,2026-09-04 12:50:50,0005DF50,ZelaznyVPlanetData,Zelazny V,Planet,59092,Zelazny,0,5,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF4F,ZelaznyIVPlanetData,Zelazny IV,Planet,59092,Zelazny,0,4,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF4E,ZelaznyIIIPlanetData,Zelazny III,Planet,59092,Zelazny,0,3,0,0,6,10,3
Starfield.esm,2026-09-04 12:50:50,0005DF4D,ZelaznyII-aPlanetData,Zelazny II-a,Moon,59092,Zelazny,2,10,0,0,6,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF4C,ZelaznyIIPlanetData,Zelazny II,Planet,59092,Zelazny,0,2,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF4B,ZelaznyIPlanetData,Zelazny I,Planet,59092,Zelazny,0,1,0,0,8,10,1
Starfield.esm,2026-09-04 12:50:50,0005DF48,VerneVII-bPlanetData,Verne VII-b,Moon,63947,Verne,7,18,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF47,VerneVII-aPlanetData,Verne VII-a,Moon,63947,Verne,7,17,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF46,VerneVII-cPlanetData,Verne VII-c,Moon,63947,Verne,7,16,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF45,VerneVII-ePlanetData,Verne VII-e,Moon,63947,Verne,7,15,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF44,VerneVII-dPlanetData,Verne VII-d,Moon,63947,Verne,7,14,0,0,4,3,3
Starfield.esm,2026-09-04 12:50:50,0005DF43,VerneVIIPlanetData,Verne VII,Planet,63947,Verne,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF42,VerneVI-aPlanetData,Verne VI-a,Moon,63947,Verne,6,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF41,VerneVI-bPlanetData,Verne VI-b,Moon,63947,Verne,6,12,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF40,VerneVIPlanetData,Verne VI,Planet,63947,Verne,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF3F,VerneVPlanetData,Verne V,Planet,63947,Verne,0,5,0,0,2,6,1
Starfield.esm,2026-09-04 12:50:50,0005DF3E,VerneIVPlanetData,Verne IV,Planet,63947,Verne,0,4,0,0,4,10,0
Starfield.esm,2026-09-04 12:50:50,0005DF3D,VerneIII-aPlanetData,Verne III-a,Moon,63947,Verne,3,11,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF3C,VerneIIIPlanetData,Verne III,Planet,63947,Verne,0,3,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF3B,VerneII-aPlanetData,Verne II-a,Moon,63947,Verne,2,10,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF3A,VerneIIPlanetData,Verne II,Planet,63947,Verne,0,2,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF39,VerneI-aPlanetData,Verne I-a,Moon,63947,Verne,1,9,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF38,VerneIPlanetData,Verne I,Planet,63947,Verne,0,1,0,0,8,10,2
Starfield.esm,2026-09-04 12:50:50,0005DF35,SyrmaVII-bPlanetData,Syrma VII-b,Moon,69479,Syrma,7,19,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF34,SyrmaVII-aPlanetData,Syrma VII-a,Moon,69479,Syrma,7,18,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF33,SyrmaVIIPlanetData,Syrma VII,Planet,69479,Syrma,0,7,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF32,SyrmaVI-aPlanetData,Syrma VI-a,Moon,69479,Syrma,6,17,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF31,SyrmaVI-cPlanetData,Syrma VI-c,Moon,69479,Syrma,6,16,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF30,SyrmaVI-bPlanetData,Syrma VI-b,Moon,69479,Syrma,6,15,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF2F,SyrmaVI-dPlanetData,Syrma VI-d,Moon,69479,Syrma,6,14,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF2E,SyrmaVIPlanetData,Syrma VI,Planet,69479,Syrma,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF2D,SyrmaV-aPlanetData,Syrma V-a,Moon,69479,Syrma,5,13,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF2C,SyrmaVPlanetData,Syrma V,Planet,69479,Syrma,0,5,0,0,4,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF2B,SyrmaIV-aPlanetData,Syrma IV-a,Moon,69479,Syrma,4,12,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF2A,SyrmaIVPlanetData,Syrma IV,Planet,69479,Syrma,0,4,0,0,4,3,0
Starfield.esm,2026-09-04 12:50:50,0005DF29,SyrmaIIIPlanetData,Syrma III,Planet,69479,Syrma,0,3,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005DF28,SyrmaII-aPlanetData,Syrma II-a,Moon,69479,Syrma,2,11,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF27,SyrmaIIPlanetData,Syrma II,Planet,69479,Syrma,0,2,0,0,8,6,1
Starfield.esm,2026-09-04 12:50:50,0005DF26,SyrmaI-aPlanetData,Syrma I-a,Moon,69479,Syrma,1,10,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF25,SyrmaI-bPlanetData,Syrma I-b,Moon,69479,Syrma,1,9,0,0,8,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF24,SyrmaIPlanetData,Syrma I,Planet,69479,Syrma,0,1,0,0,8,10,2
Starfield.esm,2026-09-04 12:50:50,0005DF21,HeinleinVIIPlanetData,Heinlein VII,Planet,71731,Heinlein,0,7,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF20,HeinleinVI-aPlanetData,Heinlein VI-a,Moon,71731,Heinlein,6,24,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF1F,HeinleinVI-dPlanetData,Heinlein VI-d,Moon,71731,Heinlein,6,23,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF1E,HeinleinVI-ePlanetData,Heinlein VI-e,Moon,71731,Heinlein,6,22,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF1D,HeinleinVI-bPlanetData,Heinlein VI-b,Moon,71731,Heinlein,6,21,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF1C,HeinleinVI-cPlanetData,Heinlein VI-c,Moon,71731,Heinlein,6,20,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF1B,HeinleinVIPlanetData,Heinlein VI,Planet,71731,Heinlein,0,6,1,0,,,
Starfield.esm,2026-09-04 12:50:50,0005DF1A,HeinleinV-cPlanetData,Heinlein V-c,Moon,71731,Heinlein,5,14,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF19,HeinleinV-aPlanetData,Heinlein V-a,Moon,71731,Heinlein,5,13,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF18,HeinleinV-bPlanetData,Heinlein V-b,Moon,71731,Heinlein,5,12,0,0,2,0,1
Starfield.esm,2026-09-04 12:50:50,0005DF17,HeinleinVPlanetData,Heinlein V,Planet,71731,Heinlein,0,5,0,0,2,10,2
Starfield.esm,2026-09-04 12:50:50,0005DF16,HeinleinIV-ePlanetData,Heinlein IV-e,Moon,71731,Heinlein,4,19,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF15,HeinleinIV-cPlanetData,Heinlein IV-c,Moon,71731,Heinlein,4,18,0,0,6,3,0
Starfield.esm,2026-09-04 12:50:50,0005DF14,HeinleinIV-dPlanetData,Heinlein IV-d,Moon,71731,Heinlein,4,17,0,0,4,0,0
Starfield.esm,2026-09-04 12:50:50,0005DF13,HeinleinIV-bPlanetData,Heinlein IV-b,Moon,71731,Heinlein,4,16,0,0,6,6,0
Starfield.esm,2026-09-04 12:50:50,0005DF12,HeinleinIV-aPlanetData,Heinlein IV-a,Moon,71731,Heinlein,4,15,0,0,4,0,0
